Class,Filename,Width,Height,Size_in_KB
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-26.jpg,160,105,2.995
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-27.jpg,160,105,3.01
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-28.jpg,240,180,7.528
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-29.jpg,240,180,7.045
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-3.jpg,333,180,11.328
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-30.jpg,180,180,4.264
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-31.jpg,270,180,11.197
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-32.jpg,270,180,7.693
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-33.jpg,288,180,10.855
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-34.jpg,270,180,8.402
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-35.jpg,300,180,9.022
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-36.jpg,302,180,12.629
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-37.jpg,195,180,5.544
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-38.jpg,257,180,7.357
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-39.jpg,282,180,8.664
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-4.jpg,287,180,6.542
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-40.jpg,258,180,5.459
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-41.jpg,288,180,6.111
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-42.jpg,270,180,7.832
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-43.jpg,270,180,7.616
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-44.jpg,180,180,5.595
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-45.jpg,270,180,5.128
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-46.jpg,262,180,9.642
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-47.jpg,160,105,3.022
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-48.jpg,160,105,3.585
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-49.jpg,160,105,2.389
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-5.jpg,240,180,7.028
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-50.jpg,160,105,3.217
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-51.jpg,146,220,5.003
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-52.jpg,281,236,7.044
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-53.jpg,381,315,13.985
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-54.jpg,437,260,14.28
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-55.jpg,325,324,11.732
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-56.jpg,575,309,18.242
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-57.jpg,487,315,15.293
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-58.jpg,413,278,12.785
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-59.jpg,493,298,14.521
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-6.jpg,270,180,5.446
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-60.jpg,567,362,20.375
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-61.jpg,481,316,20.714
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-62.jpg,413,279,15.485
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-63.jpg,371,319,13.537
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-64.jpg,446,283,12.233
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-65.jpg,351,223,8.586
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-66.jpg,177,210,3.828
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-67.jpg,167,215,4.136
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-68.jpg,321,174,7.148
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-69.jpg,135,231,3.864
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-7.jpg,249,180,6.737
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-70.jpg,107,213,3.09
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-71.jpg,491,284,12.432
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-72.jpg,423,298,12.608
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-73.jpg,444,259,10.293
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-74.jpg,414,256,10.217
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-75.jpg,141,177,3.906
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-76.jpg,141,210,3.593
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-77.jpg,134,203,3.583
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-78.jpg,114,204,3.523
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-8.jpg,276,180,8.5
dataset\motorcycle\motorcycle-bicycle\motorcycle-bicycle-racing,motorcycle-bicycle-racing-9.jpg,270,180,7.64
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-1.jpg,344,180,11.224
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-10.jpg,240,180,10.068
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-11.jpg,270,180,9.75
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-12.jpg,180,180,5.434
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-13.jpg,254,180,7.498
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-14.jpg,270,180,8.662
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-15.jpg,320,180,10.84
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-16.jpg,280,180,9.024
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-17.jpg,200,180,6.793
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-18.jpg,240,180,8.787
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-19.jpg,320,180,5.436
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-2.jpg,360,180,6.706
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-20.jpg,240,180,7.948
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-21.jpg,314,180,7.106
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-22.jpg,300,200,6.843
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-23.jpg,290,180,10.964
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-24.jpg,434,248,11.076
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-25.jpg,385,310,12.402
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-26.jpg,355,280,10.961
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-27.jpg,700,378,22.885
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-28.jpg,651,362,20.993
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-29.jpg,727,312,20.413
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-3.jpg,270,180,8.521
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-30.jpg,527,295,22.08
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-31.jpg,498,276,18.059
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-32.jpg,663,350,20.613
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-33.jpg,497,283,14.911
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-34.jpg,396,273,13.917
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-35.jpg,476,293,13.79
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-36.jpg,474,349,20.344
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-37.jpg,414,339,20.328
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-38.jpg,544,231,15.162
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-39.jpg,504,307,19.162
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-4.jpg,270,180,8.372
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-40.jpg,580,313,15.663
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-41.jpg,445,226,12.168
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-42.jpg,532,281,18.121
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-43.jpg,517,271,19.336
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-44.jpg,645,347,26.897
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-45.jpg,515,241,13.15
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-46.jpg,486,303,16.982
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-47.jpg,438,337,16.039
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-48.jpg,350,246,9.688
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-49.jpg,519,246,14.012
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-5.jpg,288,180,6.955
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-50.jpg,448,237,13.538
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-51.jpg,457,252,14.433
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-52.jpg,699,362,32.483
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-53.jpg,642,375,19.54
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-54.jpg,437,242,11.86
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-55.jpg,496,332,15.491
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-56.jpg,462,284,15.366
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-57.jpg,456,215,12.932
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-58.jpg,539,248,14.863
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-59.jpg,401,306,14.078
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-6.jpg,320,180,12.996
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-60.jpg,485,323,18.27
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-61.jpg,483,359,14.981
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-62.jpg,560,270,19.329
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-63.jpg,819,356,33.438
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-64.jpg,466,260,11.762
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-65.jpg,453,309,15.885
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-66.jpg,532,246,11.11
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-67.jpg,366,241,10.291
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-68.jpg,470,300,13.915
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-69.jpg,539,292,14.347
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-7.jpg,269,180,9.938
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-70.jpg,426,286,16.392
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-71.jpg,531,353,17.47
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-72.jpg,473,272,16.955
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-73.jpg,643,298,19.14
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-74.jpg,665,302,20.432
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-75.jpg,390,254,11.124
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-76.jpg,375,278,9.222
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-77.jpg,629,307,20.613
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-78.jpg,433,196,10.292
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-79.jpg,498,252,13.335
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-8.jpg,288,180,7.304
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-80.jpg,413,310,10.996
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-81.jpg,986,657,51.163
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-82.jpg,619,358,18.653
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-83.jpg,490,224,11.786
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-chopper,motorcycle-motorbike-chopper-9.jpg,270,180,9.945
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-1.jpg,216,198,6.794
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-10.jpg,320,180,6.989
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-100.jpg,320,180,13.389
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-101.jpg,270,180,5.013
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-102.jpg,240,180,7.134
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-103.jpg,250,180,10.462
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-104.jpg,320,180,8.949
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-105.jpg,120,180,5.172
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-106.jpg,270,180,9.345
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-107.jpg,160,105,3.45
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-108.jpg,270,180,8.397
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-109.jpg,270,180,5.421
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-11.jpg,270,180,9.508
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-110.jpg,288,180,8.878
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-111.jpg,240,180,6.851
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-112.jpg,270,180,8.336
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-113.jpg,288,180,7.111
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-114.jpg,160,105,2.073
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-115.jpg,270,180,9.906
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-116.jpg,320,180,10.918
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-117.jpg,270,180,4.123
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-118.jpg,320,180,13.009
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-12.jpg,259,180,5.01
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-13.jpg,160,105,3.823
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-14.jpg,240,180,5.048
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-15.jpg,316,180,7.165
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-16.jpg,241,180,5.64
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-17.jpg,320,180,10.364
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-18.jpg,320,180,8.637
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-19.jpg,270,180,9.117
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-2.jpg,125,136,3.443
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-20.jpg,271,180,6.591
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-21.jpg,300,180,8.816
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-22.jpg,270,180,8.053
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-23.jpg,284,180,7.291
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-24.jpg,270,180,7.89
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-25.jpg,240,180,10.149
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-26.jpg,274,180,8.517
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-27.jpg,320,180,10.321
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-28.jpg,252,180,6.141
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-29.jpg,270,180,9.128
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-3.jpg,121,137,3.506
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-30.jpg,270,180,10.304
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-31.jpg,335,180,9.639
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-32.jpg,270,180,8.082
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-33.jpg,270,180,5.505
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-34.jpg,240,180,4.963
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-35.jpg,240,180,7.293
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-36.jpg,240,180,9.145
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-37.jpg,320,180,14.604
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-38.jpg,270,180,11.417
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-39.jpg,270,180,10.536
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-4.jpg,179,150,4.71
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-40.jpg,270,180,8.525
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-41.jpg,246,180,5.712
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-42.jpg,288,180,7.431
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-43.jpg,270,180,5.963
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-44.jpg,207,180,5.358
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-45.jpg,217,180,6.197
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-46.jpg,240,180,8.761
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-47.jpg,320,180,7.58
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-48.jpg,182,180,6.278
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-49.jpg,270,180,9.921
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-5.jpg,151,100,2.793
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-50.jpg,288,180,8.548
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-51.jpg,270,180,9.117
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-52.jpg,271,180,9.31
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-53.jpg,270,180,5.133
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-54.jpg,160,105,3.873
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-55.jpg,270,180,8.556
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-56.jpg,240,180,6.475
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-57.jpg,240,180,6.457
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-58.jpg,240,180,4.232
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-59.jpg,270,180,9.85
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-6.jpg,160,105,2.922
dataset\motorcycle\motorcycle-motorbike\motorcycle-motorbike-sport,motorcycle-motorbike-sport-60.jpg,270,180,7.729
